ra,mag,decrad,con
2.867001,9.35,-0.838852908,Phoenix
2.567291,8.69,0.839515425,Perseus
3.466233,7.14,-0.684864974,Sculptor
2.648826,8.29,0.843708157,Perseus
2.609742,7.97,0.74524189,Perseus
0.658942,5.08,0.945417805,Cassiopeia
1.053014,10.13,-0.429396753,Cetus
1.202171,6.56,-0.030822183,Cetus
2.447552,8.84,-1.191308108,Hydrus
1.553891,8.47,-0.256857531,Cetus
3.771008,8.2,0.502412421,Triangulum
3.782549,9.23,0.637150091,Triangulum
1.632502,7.79,-0.011910871,Cetus
3.405132,8.82,-0.934108494,Reticulum
3.709714,7.12,0.156292296,Taurus
3.701794,8.1,0.077456546,Taurus
1.604192,8.56,-0.207650008,Cetus
2.524139,8.29,0.398710897,Pegasus
1.837624,10.15,-0.411491465,Eridanus
3.434526,9.06,-0.56480679,Sculptor
2.736051,9.91,0.844942886,Perseus
3.769323,7.71,0.510306207,Triangulum
2.10298,7.51,-0.486934709,Fornax
0.937001,7.64,1.128704644,Cassiopeia
2.482056,8.23,-1.314410312,Hydrus
0.52311,9.86,1.167815129,Camelopardalis
3.617355,5.25,-0.564212067,Sculptor
0.348898,8.86,0.251438174,Aries
1.933656,8.65,-0.257014426,Eridanus
0.730196,9.1,0.966841301,Cassiopeia
2.605244,7.64,0.968335731,Perseus
1.195116,7.44,-0.140037652,Cetus
2.653599,9.5,0.887777045,Perseus
1.39911,9.97,-0.33641995,Cetus
1.866595,7.57,-0.198043478,Eridanus
0.320628,10.97,0.189326326,Aries
0.146874,8.46,0.817533421,Andromeda
0.308882,8.7,0.230208818,Aries
1.905528,8.65,-0.076524081,Eridanus
1.233018,8.03,-0.085629017,Cetus
0.673929,8.84,0.941766013,Cassiopeia
1.790733,8.16,-0.280415074,Eridanus
3.284354,7.03,0.367424237,Pisces
1.920472,8.45,-0.243675226,Eridanus
3.853359,8.73,-1.023222125,Tucana
1.720068,7.81,-0.814130345,Eridanus
1.023084,7.56,1.407868385,Cepheus
3.695375,7.93,0.412755539,Taurus
0.503389,4.47,0.506991241,Aries
0.935867,6.78,1.106709661,Cassiopeia
3.267745,8.33,0.398604893,Pisces
3.543533,9.84,-0.441715612,Sculptor
0.379942,8.86,0.269104744,Aries
2.790381,9.55,0.622020377,Perseus
1.824076,8.97,-0.315304186,Eridanus
0.130034,9.36,0.625660045,Andromeda
3.791788,11.01,0.555816243,Triangulum
0.506001,8.43,0.503117418,Aries
0.817119,6.83,1.264351886,Cassiopeia
3.522442,9.59,-0.47886371,Sculptor
2.605658,8.28,0.79402737,Perseus
0.396169,6.98,0.202542231,Aries
3.376575,8.19,0.16235025,Pisces
2.128667,7.64,-0.633508751,Fornax
2.604957,8.47,0.690066924,Perseus
3.070347,7.8,-0.10184,Pisces
0.506293,8.63,0.327027771,Aries
0.43408,8.14,0.239292873,Aries
3.800914,6.7,0.589795784,Triangulum
1.367374,7.38,-0.055309534,Cetus
0.584764,6.61,1.021579023,Cassiopeia
3.603515,6.11,-0.556625938,Sculptor
0.949893,10.15,1.113195874,Cassiopeia
3.805261,7.99,0.572725033,Triangulum
3.30633,8.94,0.400676626,Pisces
3.141081,9.55,0.098391915,Pisces
2.732736,7,0.848307099,Perseus
3.685948,6.86,0.502189354,Taurus
2.586115,6.4,0.99907735,Perseus
0.22525,7.84,0.672335033,Andromeda
1.691484,8.29,-0.981676947,Eridanus
2.745162,8.18,0.607490177,Perseus
2.984356,6.78,-0.756302063,Phoenix
0.487315,7.8,0.196674748,Aries
1.547219,8.52,-0.069456933,Cetus
3.443163,9.3,-0.549382122,Sculptor
1.696291,8.64,-0.928498331,Eridanus
0.777313,8.14,0.94102617,Cassiopeia
1.709951,9.1,-0.718753542,Eridanus
2.883993,8.37,-0.887291954,Phoenix
3.411902,8.9,-0.9717096,Reticulum
3.388983,9.73,0.164748612,Pisces
0.344281,5.03,0.3952877,Aries
2.177109,8.14,-0.457558933,Fornax
0.547096,8.75,0.973165625,Camelopardalis
1.479583,8.33,-0.071473394,Cetus
2.793902,9.08,0.753091141,Perseus
1.194829,9.62,-0.168111916,Cetus
2.904877,6.79,-0.857520804,Phoenix
1.02967,7.82,1.497480049,Cepheus
0.254228,7.8,0.630252143,Andromeda
1.559621,10.46,-0.275623504,Cetus
1.422596,7.28,-0.165122341,Cetus
1.50037,6.53,-0.347588475,Cetus
2.535684,9.55,0.933796219,Perseus
0.77789,10.34,1.122335928,Cassiopeia
1.848096,8.26,-0.320480312,Eridanus
1.604518,9.34,0.109235575,Cetus
0.223312,10.23,0.806805454,Andromeda
3.525322,8.46,-0.460736637,Sculptor
2.264128,8.67,-1.117349896,Horologium
2.510272,5.8,0.472674536,Pegasus
1.877323,9.12,-0.329691042,Eridanus
2.801176,9.59,0.759324275,Perseus
1.153735,8.76,-0.087425136,Cetus
2.127672,7.98,-0.688467103,Fornax
1.70829,7.49,-0.902408116,Eridanus
1.81504,8.08,-0.115933118,Eridanus
3.071425,8.64,-0.00380092,Pisces
3.75352,8.34,0.578796046,Triangulum
0.237008,7.27,0.663643058,Andromeda
2.548021,8.03,0.963726194,Perseus
0.88863,8.63,1.041527992,Cassiopeia
2.821408,8.95,0.583047853,Perseus
2.026978,10.88,-0.489909223,Fornax
2.82909,8.55,-0.708450127,Phoenix
0.278452,6.44,0.854434022,Andromeda
0.583762,7.79,0.947270314,Cassiopeia
3.766001,8.16,0.590029605,Triangulum
2.087858,8.62,-0.570550233,Fornax
1.018129,6.73,1.360815574,Cepheus
3.421731,9.21,-0.986230759,Reticulum
0.977757,7.95,1.313519707,Cassiopeia
3.558944,10.79,-0.508031418,Sculptor
3.88679,8.06,-1.155201388,Tucana
1.020534,7.09,1.412118825,Cepheus
2.473413,7.57,-1.222151124,Hydrus
3.169103,9.48,0.076738104,Pisces
2.638859,6.56,0.78355173,Perseus
3.595789,6.62,-0.523336705,Sculptor
3.120227,8.36,0.245301758,Pisces
2.811044,8.77,0.884967405,Perseus
0.404874,7.58,0.214145157,Aries
3.238003,10.02,0.455883035,Pisces
2.45927,7.49,-1.303159944,Hydrus
0.919941,8.49,1.042216292,Cassiopeia
3.291017,9.07,0.270466503,Pisces
2.084336,8.56,-0.489366815,Fornax
2.249207,7.35,-0.924166646,Horologium
2.497309,9.95,-1.47696203,Hydrus
0.434481,8.44,0.413251504,Aries
2.858218,8.99,-0.858674208,Phoenix
0.832044,5.18,1.232595598,Cassiopeia
3.469208,8.93,-0.466165839,Sculptor
0.412397,9.58,0.431502991,Aries
3.854213,9.29,-1.226913481,Tucana
2.665756,7.25,0.630376155,Perseus
1.002801,6.53,1.397173429,Cepheus
3.203066,9.53,0.33417222,Pisces
0.553914,10.43,1.054359946,Camelopardalis
2.106151,9.01,-0.521511966,Fornax
1.427293,8.41,-0.241086421,Cetus
0.091222,8.98,0.45656619,Andromeda
2.676924,8.23,0.867754541,Perseus
1.279483,6.16,-0.196157544,Cetus
3.397835,8.88,-1.034715477,Reticulum
1.373379,8.76,-0.016693628,Cetus
1.427962,7.79,-0.27363453,Cetus
0.712773,8.65,0.89367286,Cassiopeia
2.593157,7.27,0.92621904,Perseus
0.656373,7.27,0.933557605,Cassiopeia
3.068949,11.03,-0.070750068,Pisces
0.14471,6.55,0.688975186,Andromeda
3.754602,8.34,0.514031563,Triangulum
0.268923,4.84,0.771987959,Andromeda
1.605961,8.27,-0.110751092,Cetus
1.04525,10.76,-0.295806187,Cetus
1.520851,8.57,0.126189549,Cetus
3.53383,6.11,-0.48477985,Sculptor
3.359507,7.29,0.178801148,Pisces
1.654636,8.48,0.003041002,Cetus
0.065842,7.73,0.695161073,Andromeda
2.949092,9.07,-0.867932922,Phoenix
3.553736,10.66,-0.56600503,Sculptor
2.709942,7.51,0.744821239,Perseus
1.946476,8.12,-0.754614224,Eridanus
0.685525,6.86,0.818450936,Cassiopeia
1.077828,6.69,-0.368935721,Cetus
2.513767,8.27,0.389139434,Pegasus
2.005962,7.86,-0.588720704,Fornax
1.695019,8.86,-0.95864762,Eridanus
1.378625,4.66,-0.186513046,Cetus
0.828566,8.32,1.160445891,Cassiopeia
2.468053,9.03,-1.337205081,Hydrus
2.640352,10.26,0.873978805,Perseus
0.845442,9.58,1.252096197,Cassiopeia
1.53296,7.91,-0.345555033,Cetus
0.322918,8.49,0.344381961,Aries
0.305402,7.62,0.679257048,Andromeda
2.987695,7.65,-0.687006954,Phoenix
2.336906,7.83,-0.873794555,Horologium
2.747133,4.99,0.856308556,Perseus
3.675882,10.53,0.428824085,Taurus
0.469967,7.65,0.508299144,Aries
2.663038,9.55,0.683998627,Perseus
2.591083,8.96,0.945208307,Perseus
3.29973,6.97,0.219984206,Pisces
3.335632,7.37,0.411730901,Pisces
0.167122,8.13,0.61401888,Andromeda
0.278619,8.22,0.688977096,Andromeda
0.45719,8.24,0.288294057,Aries
0.161462,7.36,0.592391239,Andromeda
0.665755,9.22,1.304629089,Cassiopeia
3.225286,8.62,0.50609592,Pisces
3.254184,8.77,0.131357072,Pisces
3.416485,7.66,-1.160715415,Reticulum
3.810804,8.29,-1.193301286,Tucana
2.723065,8.82,0.767574524,Perseus
2.251954,8.34,-1.073955527,Horologium
1.469061,10.85,0.027111546,Cetus
0.750206,8.34,0.930016258,Cassiopeia
2.695603,8.43,0.877259842,Perseus
3.384571,7.06,0.137259124,Pisces
2.465529,10.79,-1.281996462,Hydrus
0.514072,6.07,0.363089377,Aries
2.435993,10.83,-1.276668005,Hydrus
1.269661,7.26,0.035173397,Cetus
2.280412,8.14,-1.108217849,Horologium
1.922135,7.81,-0.195502369,Eridanus
3.814175,8.13,-1.225438338,Tucana
1.2877,8.32,-0.361918516,Cetus
0.671316,8.05,0.872096534,Cassiopeia
2.00462,8.18,-0.660066583,Fornax
1.6982,6.93,-0.902873961,Eridanus
3.116715,10.27,0.018552643,Pisces
3.203957,7.42,0.344990327,Pisces
0.916904,8.25,1.009096767,Cassiopeia
2.568749,7.85,1.02739308,Perseus
2.574144,6.5,0.926047068,Perseus
1.766499,9.67,-0.233098481,Eridanus
2.796604,7.55,0.882140432,Perseus
1.039219,7.31,1.45784414,Cepheus
2.661066,8.87,0.949209055,Perseus
0.448521,8.02,0.455368293,Aries
2.379185,7.62,-1.064634522,Hydrus
3.749527,8.82,0.605817503,Triangulum
1.509941,9.46,0.04103428,Cetus
2.503456,8.73,-1.503397161,Hydrus
2.948835,9.61,-0.827123549,Phoenix
2.973258,8.44,-0.884159894,Phoenix
0.323888,9.55,0.365067361,Aries
3.276525,10.24,0.068175311,Pisces
0.307995,8.67,0.425725984,Aries
2.40424,9.4,-1.05062806,Hydrus
2.064066,7.88,-0.594320053,Fornax
1.17342,8.03,-0.225629308,Cetus
1.413577,7.99,-0.236424271,Cetus
3.19808,6.39,0.059079743,Pisces
2.453221,5.51,-1.254934607,Hydrus
1.318957,11.16,-0.382316571,Cetus
1.114591,8.09,-0.316063834,Cetus
0.50205,7.43,0.332943362,Aries
2.755018,6.92,0.736571492,Perseus
0.846397,10.64,1.061047598,Cassiopeia
1.14479,8.87,-0.291526077,Cetus
3.049163,7.86,-0.707211985,Phoenix
1.561899,8.33,-0.271977792,Cetus
2.149129,8.63,-0.592208483,Fornax
3.387776,6.44,0.135012807,Pisces
2.826414,8.3,0.577887611,Perseus
2.481249,9.55,-1.449858655,Hydrus
0.088278,8.46,0.683609734,Andromeda
1.031578,9.44,1.353286534,Cepheus
2.005405,8.79,-0.566977284,Fornax
0.946974,8.47,1.01800999,Cassiopeia
2.625431,9.58,0.89959906,Perseus
3.642482,9.92,0.06835595,Taurus
0.21795,6.67,0.710065607,Andromeda
1.133559,8.96,-0.367219204,Cetus
3.540313,7.34,-0.449407455,Sculptor
1.258293,7.8,-0.174009959,Cetus
3.451854,10.96,-0.493940753,Sculptor
2.839865,10.37,-1.000469752,Phoenix
0.865135,8.86,1.077787722,Cassiopeia
0.573168,8.85,0.908977282,Cassiopeia
1.849505,8.97,-0.189524927,Eridanus
2.643888,8.37,0.841567756,Perseus
2.598035,8.55,0.922077893,Perseus
1.559411,8.74,-0.403925141,Cetus
2.177275,8.86,-0.457566448,Fornax
3.17877,10.37,0.219750484,Pisces
1.324511,9.74,-0.336678008,Cetus
3.825686,8.5,-1.069160117,Tucana
2.643398,8.76,0.861565565,Perseus
3.577374,9.53,-0.563720747,Sculptor
2.31136,8.73,-0.950326284,Horologium
1.655867,8.31,0.16059964,Cetus
2.788967,8.9,0.69289039,Perseus
1.07776,8.15,-0.381035959,Cetus
3.544949,7.99,-0.456929153,Sculptor
1.417638,8.05,-0.206331588,Cetus
0.286792,8.56,0.881389099,Andromeda
3.230973,5.5,0.555089102,Pisces
1.049161,9.26,-0.27731935,Cetus
2.828365,9.56,0.853261113,Perseus
2.740471,8.91,0.748412339,Perseus
3.347083,8.55,0.452110568,Pisces
0.87953,9.94,1.10825333,Cassiopeia
2.730058,8.15,0.731751622,Perseus
2.189467,8.94,-0.5852124,Fornax
2.617316,8.98,0.900342745,Perseus
3.593995,9.53,-0.622754043,Sculptor
3.316798,7.27,0.519601353,Pisces
3.35675,7.85,0.325541379,Pisces
0.327134,8.36,0.318947977,Aries
1.053444,9.83,-0.368134234,Cetus
2.745219,6.93,0.865681865,Perseus
0.887287,9.2,1.101593122,Cassiopeia
0.345704,2.01,0.409496533,Aries
3.787091,6.68,0.506272055,Triangulum
1.832325,8.11,-0.36288153,Eridanus
3.765973,8.78,0.539250456,Triangulum
2.510828,8.94,0.267649255,Pegasus
1.984439,9.22,-0.552987763,Eridanus
0.596023,8.07,0.855398932,Cassiopeia
3.602216,9.18,-0.599060221,Sculptor
2.347466,6.59,-1.393666029,Hydrus
3.382702,7.41,0.120742286,Pisces
2.664011,9.24,0.915506958,Perseus
2.144468,7.54,-0.651688954,Fornax
2.144059,8.55,-0.422477222,Fornax
0.453156,7.34,0.348888474,Aries
1.12499,10.52,-0.377326552,Cetus
0.747744,6.87,1.044729808,Cassiopeia
0.655462,6.95,0.946029535,Cassiopeia
3.187394,8.26,0.366938831,Pisces
0.254189,8.76,0.672719114,Andromeda
0.65524,8.64,1.024132952,Cassiopeia
1.720646,9.6,-0.705725005,Eridanus
0.627176,8.53,1.073975021,Cassiopeia
3.248627,11.45,0.266560604,Pisces
0.659441,8.01,1.318253943,Cassiopeia
1.858959,3.7,-0.379746361,Eridanus
3.704907,9.61,0.477281121,Taurus
1.607313,7.75,0.098746892,Cetus
2.207307,9.16,-0.477592251,Fornax
3.436564,8.55,-0.683079711,Sculptor
3.061241,8.74,-0.760175285,Phoenix
1.041703,8.81,1.534087447,Cepheus
2.954155,7.82,-1.008710647,Phoenix
1.885684,7.51,-0.184216083,Eridanus
1.372851,8.22,-0.056504514,Cetus
1.191208,8.57,-0.187493218,Cetus
1.483546,7.66,0.044963175,Cetus
2.58821,8.59,0.938545466,Perseus
1.968637,8.29,-0.759817175,Eridanus
2.225981,8.82,-1.009138101,Horologium
0.843071,6.76,1.012661341,Cassiopeia
3.788096,7.48,0.601923468,Triangulum
2.930998,9.83,-0.834602142,Phoenix
1.836584,8.26,-0.739565381,Eridanus
1.417346,8.88,-0.209580717,Cetus
2.928707,11.83,-0.872777286,Phoenix
1.698187,7.74,-0.848214075,Eridanus
3.399849,8.14,-1.022303707,Reticulum
0.851235,7.63,1.234845286,Cassiopeia
1.567258,8.83,-0.373574555,Cetus
0.48492,4.35,0.34429547,Aries
1.090401,6.43,-0.278250098,Cetus
2.531494,11.67,0.378970974,Pegasus
3.746726,8.11,0.537127795,Triangulum
2.572799,8.63,0.900790656,Perseus
1.841285,7.74,-0.116321266,Eridanus
1.334943,7.96,-0.222328242,Cetus
3.562562,8.38,-0.631549271,Sculptor
0.643751,7.88,0.849239869,Cassiopeia
3.68242,9.48,0.204756281,Taurus
2.116369,5.48,-0.622661023,Fornax
2.564887,8.74,0.996374066,Perseus
0.009533,6.88,0.620831277,Andromeda
2.882924,7.58,-0.897150619,Phoenix
2.408395,10.52,-1.25565992,Hydrus
2.449637,8.5,-1.175923936,Hydrus
1.022808,9.8,1.44588957,Cepheus
1.787923,7.76,-0.071844267,Eridanus
1.426184,6.43,-0.206992036,Cetus
0.601629,8.44,1.078040974,Cassiopeia
2.635249,7.66,0.564858612,Perseus
1.69105,7.8,-0.874885123,Eridanus
2.407745,8.69,-1.036529326,Hydrus
0.656063,9.47,0.998462168,Cassiopeia
1.75265,9.74,-0.178957189,Eridanus
0.134628,7.82,0.592088473,Andromeda
0.19198,7.25,0.781672587,Andromeda
1.625721,7.7,0.070658588,Cetus
1.292496,9.7,-0.318029091,Cetus
1.345621,9.16,-0.115689897,Cetus
2.394502,9.46,-1.210383882,Hydrus
2.369912,9.49,-1.246546378,Hydrus
0.832928,5.78,1.056820118,Cassiopeia
1.221201,5.4,-0.084414605,Cetus
0.551678,7.84,1.153968128,Camelopardalis
2.889186,8.59,-0.800571382,Phoenix
3.433799,10.8,-0.470407865,Sculptor
3.304194,7.3,0.129490508,Pisces
2.952127,9.25,-0.945309423,Phoenix
2.238455,9.62,-1.151038498,Horologium
0.016534,8.58,0.736937724,Andromeda
3.435769,6.93,-0.678185244,Sculptor
2.491965,7.93,-1.52437859,Hydrus
3.285142,8.21,0.554187098,Pisces
0.886793,8.26,1.035123983,Cassiopeia
3.039879,8.08,-0.692450379,Phoenix
1.645232,9.67,0.005212031,Cetus
0.149865,8.19,0.628238528,Andromeda
2.018929,6.4,-0.517763129,Fornax
3.540721,10.08,-0.663959024,Sculptor
1.117916,8.76,-0.070579893,Cetus
2.55056,7.93,0.965718556,Perseus
2.843564,9.69,-0.8305102,Phoenix
3.543917,8.52,-0.65129014,Sculptor
1.494133,8.39,-0.185323637,Cetus
0.463871,8.74,0.220958691,Aries
2.994406,9.07,-0.753112657,Phoenix
2.978355,7.61,-0.970972192,Phoenix
0.05569,8.7,0.474485125,Andromeda
2.363596,9.93,-1.315031651,Hydrus
1.620499,9.83,0.159864769,Cetus
1.745073,7.77,-0.08588513,Eridanus
1.74731,6.78,-0.78696881,Eridanus
2.341966,8.69,-0.795351643,Horologium
2.979016,4.97,-0.794677454,Phoenix
1.362313,8.62,-0.229512518,Cetus
2.282321,8.69,-0.97874792,Horologium
3.428764,10.24,-0.507458798,Sculptor
3.636089,11.14,0.280671612,Taurus
3.63622,6.74,0.198802235,Taurus
0.875806,9.34,1.340281538,Cassiopeia
1.200706,6.92,-0.331588486,Cetus
3.242674,8.66,0.268607244,Pisces
1.153399,8.72,-0.336811649,Cetus
0.388512,12,0.210995591,Aries
3.066581,9.17,-0.811017763,Phoenix
1.173039,8.71,-0.033545656,Cetus
0.72696,8.69,0.896834447,Cassiopeia
3.78563,7.75,0.501638835,Triangulum
3.502147,6.99,-0.650799768,Sculptor
0.389596,8.6,0.193070287,Aries
1.547993,9.79,0.157328099,Cetus
3.388083,7.01,0.175874319,Pisces
3.242224,10.59,0.179326689,Pisces
1.655735,11.16,0.159364352,Cetus
1.047305,7.96,-0.429146063,Cetus
0.23369,5.94,0.662402543,Andromeda
2.385854,8.09,-1.219674772,Hydrus
3.422805,7.88,-1.053481501,Reticulum
0.229882,8.95,0.679417887,Andromeda
1.269025,8.85,-0.405589388,Cetus
0.291148,9.09,0.747044095,Andromeda
3.877397,8.17,-1.019991545,Tucana
1.620349,8.7,0.150278441,Cetus
2.981851,8.57,-0.91348118,Phoenix
3.29446,9.02,0.371294287,Pisces
3.122722,9.69,0.009069884,Pisces
2.598139,9.35,0.893414611,Perseus
2.462136,11.29,-1.304116713,Hydrus
2.097023,7.38,-0.524661835,Fornax
1.51394,6.68,-0.283691039,Cetus
2.415534,7.14,-1.300294176,Hydrus
3.343755,6.78,0.133435668,Pisces
0.585445,8.66,0.978378345,Cassiopeia
1.222901,9.2,-0.253204811,Cetus
2.595138,6.61,1.01272362,Perseus
3.823705,8.2,-1.202857216,Tucana
1.791643,9.35,-0.0975751,Eridanus
2.524174,7.99,0.358764887,Pegasus
3.667486,8.45,0.231986257,Taurus
2.317726,9.17,-0.904027359,Horologium
3.333843,7.59,0.207390131,Pisces
2.503022,10.25,-1.475556551,Hydrus
1.138354,9.27,-0.267486188,Cetus
0.714095,8.76,0.827225102,Cassiopeia
2.115015,5.39,-0.487679577,Fornax
3.608566,9.74,-0.47747639,Sculptor
0.405454,8.66,0.349985101,Aries
3.058398,7.89,-0.817100073,Phoenix
2.657262,8.45,0.975057092,Perseus
1.516001,9.44,-0.30457334,Cetus
2.365399,9.76,-1.349082275,Hydrus
1.311856,8.87,-0.014624995,Cetus
1.869462,9.29,-0.104897778,Eridanus
0.215799,7.72,0.674604569,Andromeda
0.811573,7.23,1.05917814,Cassiopeia
0.74073,8.26,1.078797274,Cassiopeia
2.754291,4.36,0.837674544,Perseus
0.435101,10.34,0.462333068,Aries
3.691302,9.32,0.276029549,Taurus
0.513098,8.49,0.291842717,Aries
1.651991,7.09,-0.008624284,Cetus
3.369897,8.4,0.473316429,Pisces
2.377714,8.09,-1.326813117,Hydrus
1.034322,8.33,1.362870028,Cepheus
2.041872,10.36,-0.419331645,Fornax
1.665491,7.44,0.151839679,Cetus
0.601192,7.67,0.918734354,Cassiopeia
3.869078,7.74,-1.113068213,Tucana
2.015663,8.58,-0.521262205,Fornax
1.388103,6.42,-0.119976422,Cetus
0.618664,9.29,0.841426574,Cassiopeia
2.252139,8.94,-0.949754235,Horologium
0.802749,8.04,1.009184583,Cassiopeia
0.780545,10.69,1.017362223,Cassiopeia
3.151145,7.4,0.275681255,Pisces
2.034532,7.77,-0.555174237,Fornax
3.631502,8.56,-0.011237157,Taurus
2.286234,8.94,-0.917320139,Horologium
3.586994,10.4,-0.435353353,Sculptor
0.050941,9.98,0.518496355,Andromeda
2.791987,7.51,0.595440981,Perseus
3.124754,8.08,0.060205261,Pisces
3.75347,8.33,0.53745583,Triangulum
2.089778,9.35,-0.65990267,Fornax
2.682243,9.66,0.704402859,Perseus
3.860832,7.98,-1.118193767,Tucana
1.185475,6.44,-0.43243806,Cetus
2.643069,8.08,0.939035857,Perseus
2.705496,8.65,0.920657538,Perseus
3.783166,7.86,0.641768857,Triangulum
1.460915,9.4,-0.076171231,Cetus
3.534657,10.28,-0.475208646,Sculptor
3.536452,9.57,-0.631813473,Sculptor
1.858665,8.93,-0.787229602,Eridanus
0.150881,8.02,0.832499765,Andromeda
2.586345,9.69,1.022527433,Perseus
0.773058,7.56,0.903052803,Cassiopeia
2.764306,5.79,0.696377268,Perseus
1.579612,8.2,-0.024585152,Cetus
0.990786,8.2,1.490596011,Cepheus
3.092514,7.51,0.035875972,Pisces
0.262812,8.73,0.750960726,Andromeda
1.896195,7.71,-0.235599321,Eridanus
0.18938,8.06,0.823252564,Andromeda
1.934053,7.59,-0.220186877,Eridanus
1.754545,8.92,-0.747548732,Eridanus
0.278744,6.64,0.889386617,Andromeda
0.043357,10.22,0.598830091,Andromeda
1.394642,10.18,-0.315635258,Cetus
1.527057,8.43,0.055089716,Cetus
0.046417,7.58,0.461710529,Andromeda
2.062081,6.45,-0.451123266,Fornax
1.948915,8.8,-0.061049356,Eridanus
3.077957,7.89,0.068189549,Pisces
3.704139,6.43,0.428092578,Taurus
1.263306,9.62,-0.114267207,Cetus
3.652059,9.8,0.301400391,Taurus
3.103955,6.64,-0.052838314,Pisces
3.749099,9.9,0.599491446,Triangulum
0.070868,9.11,0.507236151,Andromeda
0.811373,8.87,1.079684063,Cassiopeia
3.795227,10.19,0.571415341,Triangulum
2.919302,4.36,-1.002919592,Phoenix
0.33795,8.68,0.399206521,Aries
1.943767,9.25,-0.001359856,Eridanus
1.116595,7.36,-0.067157764,Cetus
2.765354,9.52,0.877842194,Perseus
0.837838,8.76,1.026101491,Cassiopeia
1.597987,8.73,0.120088972,Cetus
3.492215,10.23,-0.539991175,Sculptor
0.85105,9.74,1.107482331,Cassiopeia
2.398073,8.68,-1.100905027,Hydrus
2.677124,7.27,0.717694207,Perseus
0.996003,9.12,1.542891885,Cepheus
1.407482,8.77,-0.186654807,Cetus
3.582371,6.85,-0.555223494,Sculptor
0.99181,7.44,1.295292006,Cepheus
3.614282,9.7,-0.549861247,Sculptor
0.713393,6.28,0.84960045,Cassiopeia
3.209567,6.46,0.243507648,Pisces
3.538703,9.68,-0.557899402,Sculptor
2.331739,7.35,-0.886553693,Horologium
3.759456,8.72,0.58956161,Triangulum
2.726489,5.94,0.856448852,Perseus
0.335983,8.06,0.270445698,Aries
1.299371,9.02,-0.110811299,Cetus
1.983364,7.6,-0.184052326,Eridanus
3.745953,9.56,0.605259237,Triangulum
2.139415,9.79,-0.489141475,Fornax
0.036139,7.33,0.498940223,Andromeda
1.708969,8.13,-0.721987836,Eridanus
0.30007,6.98,0.873812429,Andromeda
1.024569,9.98,1.427442237,Cepheus
0.419913,10.98,0.191313645,Aries
2.980291,8.66,-0.730799274,Phoenix
0.410599,8.1,0.324627186,Aries
1.568376,7.65,-0.225093055,Cetus
1.685994,9.36,-0.880893336,Eridanus
3.800239,8.01,0.623219313,Triangulum
3.416936,9.78,-1.030688543,Reticulum
2.967314,8.55,-0.740024686,Phoenix
0.526572,5.13,1.127238288,Camelopardalis
3.848498,7.37,-1.152664509,Tucana
2.535137,4.79,0.352673476,Pegasus
1.910768,9.76,-0.698691979,Eridanus
2.756834,7.32,0.728264052,Perseus
3.507065,10.2,-0.619494264,Sculptor
1.494771,7.65,-0.334308206,Cetus
0.943688,9.31,1.149736354,Cassiopeia
0.410913,7.55,0.464646859,Aries
0.519602,8.04,1.136552739,Camelopardalis
1.295235,7.38,0.025496714,Cetus
2.443878,8.69,-1.218445677,Hydrus
1.076157,9.01,-0.227959099,Cetus
1.76696,7.81,-0.193546946,Eridanus
0.83484,7.31,1.079482671,Cassiopeia
2.252164,7.62,-1.039648899,Horologium
1.8098,8.28,-0.373609629,Eridanus
0.791542,9.73,1.215521065,Cassiopeia
0.594031,7.75,0.906041364,Cassiopeia
1.358798,10.24,-0.293668912,Cetus
2.471629,9,-1.240900801,Hydrus
0.082478,6.74,0.610758525,Andromeda
1.81676,8.9,-0.791391827,Eridanus
2.122205,9.48,-0.558349427,Fornax
0.086046,8.06,0.573623152,Andromeda
0.250529,7.6,0.792994716,Andromeda
0.592591,9.35,0.999368254,Cassiopeia
3.130699,8.62,-0.009448948,Pisces
1.451346,11.78,-0.250613172,Cetus
0.800728,8.08,0.904234719,Cassiopeia
0.902604,10.3,1.074323027,Cassiopeia
2.893982,6.6,-0.689728763,Phoenix
0.507242,8.7,0.360358804,Aries
2.339404,9.05,-0.773938305,Horologium
1.107692,8.51,-0.335005854,Cetus
2.804184,10.26,0.827041404,Perseus
2.156184,7.84,-0.52631269,Fornax
0.592881,7.93,0.897501012,Cassiopeia
0.192894,6.34,0.603529625,Andromeda
0.820706,7.25,1.023415743,Cassiopeia
3.847512,9.78,-1.132141527,Tucana
2.402291,8.19,-1.29341948,Hydrus
2.974255,9.17,-0.742434091,Phoenix
0.565064,9.51,0.979261672,Camelopardalis
3.239166,8.62,0.497669909,Pisces
