id,ra,dec,mag,x,y,z,rarad,decrad,con
9836,2.113651,29.269405,6.75,57.22049,35.346675,37.69594,0.55335263,0.51084748,Tri
9837,2.113676,25.704553,6.01,206.068346,127.295972,116.594236,0.553359095,0.44862909,Ari
9838,2.113754,-31.062234,9.09,353.767686,218.54527,-250.470304,0.55337958,-0.542138259,For
9839,2.114221,37.638736,8.77,184.054878,113.73373,166.852613,0.55350178,0.656919863,And
9840,2.114458,-19.138869,6.39,72.139818,44.583837,-29.430776,0.553563726,-0.334036278,Cet
9841,2.115015,-48.036427,9.31,381.709144,235.980863,-499.04024,0.553709507,-0.838393815,Eri
9842,2.115545,26.32339,7.3,105.001815,64.934538,61.079462,0.553848427,0.459429824,Ari
9843,2.115573,-1.823684,7.49,110.542521,68.362025,-4.138351,0.553855723,-0.031829296,Cet
9844,2.115635,-49.980348,9.27,262.937806,162.612624,-368.184558,0.553872001,-0.872321637,Eri
9845,2.115758,47.230909,8.24,100.611921,62.227536,127.891321,0.55390409,0.824334878,And
9846,2.115923,-15.705705,7.58,203.152094,125.659618,-67.17031,0.553947274,-0.274116268,Cet
9847,2.116369,-65.945754,6.71,48.614609,30.078411,-128.073211,0.554063991,-1.150970538,Hyi
9848,2.116586,-34.753783,7.85,396.969597,245.64054,-323.892609,0.554120827,-0.606567939,For
9849,2.116637,-50.638079,8.36,48.455684,29.98481,-69.466101,0.554134168,-0.883801212,Eri
9850,2.116792,35.362373,9.17,74.245638,45.948169,61.964224,0.554174963,0.617189846,Tri
9851,2.11719,-4.217556,7.72,142.997941,88.516886,-12.401989,0.55427894,-0.073610242,Cet
9852,2.117373,-8.60636,6.64,127.957516,79.215226,-22.777031,0.554326854,-0.150209317,Cet
9853,2.11776,49.625184,8.27,55074.78479,34103.13023,76182.31153,0.554428229,0.866122859,Per
9854,2.118275,69.943812,8.95,34.5841,21.421748,111.430256,0.554563225,1.220749817,Cas
9855,2.118977,-12.800071,9.57,366.774234,227.273637,-98.030848,0.554746812,-0.223403381,Cet
9856,2.119013,-29.542848,9.63,109.720223,67.99022,-73.15645,0.55475622,-0.515619973,For
9857,2.119145,4.32461,12.25,87.380473,54.151127,7.773922,0.554790963,0.075478677,
9858,2.119223,74.869777,7.67,32.674694,20.250123,142.17011,0.554811161,1.306724127,Cas
9859,2.119227,7.300954,8.3,149.487219,92.644148,22.532119,0.554812431,0.127425688,Cet
9860,2.119493,-47.798499,9.21,67.013346,41.537781,-86.946836,0.554881989,-0.834241184,Eri
9861,2.119555,23.462423,2.01,15.731986,9.751722,8.03361,0.554898131,0.409496533,Ari
9862,2.119851,-60.983124,7.51,22.589779,14.005212,-47.916522,0.554975638,-1.064356297,Hyi
9863,2.120015,58.787749,8.61,251.669389,156.043034,488.715975,0.555018749,1.026039783,Per
9864,2.120091,-11.682313,8.27,594.482294,368.614173,-144.63214,0.555038413,-0.203894823,Cet
9865,2.120183,-27.818872,8.83,79.623487,49.37399,-49.436225,0.555062493,-0.485530914,For
9866,2.120182,-7.225554,8.98,202.672721,125.675761,-30.234541,0.555062275,-0.126109699,Cet
9867,2.120869,48.100691,8.69,121.519982,75.383903,159.383239,0.555242092,0.839515425,Per
9868,2.121233,48.886074,9.83,55874.21136,34668.46894,75340.35948,0.555337618,0.853222954,Per
9869,2.121674,-53.199036,8.64,25.928566,16.092212,-40.790664,0.555452887,-0.928498331,Eri
9870,2.121942,43.641919,8.2,334.155141,207.420279,375.081101,0.555523202,0.76169517,And
9871,2.122153,48.866891,9.15,100.516714,62.401455,135.464627,0.555578245,0.852888135,Per
9872,2.122168,-32.323665,9.11,191.96293,119.172991,-142.968305,0.555582343,-0.564154374,For
9873,2.122205,-17.634445,9.41,208.140121,129.218753,-77.877343,0.555592014,-0.307779127,Cet
9874,2.122394,27.237626,7.01,140.14093,87.012689,84.913174,0.555641435,0.475386252,Ari
9875,2.122952,62.50067,9.34,195.144082,121.203535,441.301573,0.55578752,1.090842469,Cas
9876,2.123245,-73.408254,8.85,63.999603,39.75714,-252.866376,0.555864214,-1.281215728,Hyi
9877,2.123785,-28.896608,7.7,263.694194,163.859308,-171.358339,0.556005503,-0.504340956,For
9878,2.123788,-77.921184,9,80.423718,49.975479,-442.470903,0.556006437,-1.359981213,Hyi
9879,2.123909,-59.67943,7.5,18.939229,11.769771,-38.127833,0.556038061,-1.041602546,Hyi
9880,2.124668,-35.268473,9.48,205.139895,127.53972,-170.830909,0.556236658,-0.615550968,For
9881,2.124813,10.291182,11.28,107.537428,66.863802,22.992374,0.556274841,0.179615002,Cet
9882,2.12484,52.129089,8.45,105.53148,65.617563,159.796691,0.556281738,0.909824231,Per
9883,2.125496,65.482127,8.8,179.781139,111.827426,464.199948,0.55645346,1.14287872,Cas
9884,2.12554,-25.155699,10.59,135.554259,84.319641,-74.969922,0.556465153,-0.439049779,For
9885,2.125616,80.664917,7.56,54.656007,33.999947,391.570074,0.556484889,1.407868385,Cep
9886,2.126074,66.989343,9.08,238.774915,148.572809,662.181449,0.5566049,1.169184604,Cas
9887,2.126145,70.669895,8.99,28104.21035,17488.03079,94362.71583,0.556623401,1.233422349,Cas
9888,2.126187,-0.617418,6.88,31.37399,19.523121,-0.398213,0.556634421,-0.010775982,Cet
9889,2.126244,15.589923,8.51,166.556863,103.646976,54.735322,0.556649462,0.272095479,Ari
9890,2.126409,-51.436509,9.6,47.339511,29.461718,-69.938955,0.556692641,-0.897736443,Eri
9891,2.127067,29.741489,7.84,177.185153,110.313898,119.251765,0.556864954,0.519086914,Tri
9892,2.127086,8.846288,7.84,90.487121,56.337067,16.58945,0.55686989,0.154396846,Cet
9893,2.127296,-74.562061,8.62,45.103509,28.084678,-192.399074,0.556924911,-1.301353468,Hyi
9894,2.127448,36.304728,11.05,204.203478,127.163514,176.740227,0.556964705,0.633637045,Tri
9895,2.127672,51.09774,8.33,116.899418,72.806223,170.661889,0.55702327,0.891823802,Per
9896,2.127939,-33.454135,9.21,88.521677,55.140812,-68.90866,0.557093064,-0.583884796,For
9897,2.128384,7.958527,11.22,37.659505,23.464469,6.203242,0.557209515,0.138902499,Cet
9898,2.128639,-52.154416,9.82,42.891792,26.72858,-65.046698,0.557276288,-0.910266272,Eri
9899,2.128667,29.633118,8.33,519.502397,323.739463,348.200278,0.557283767,0.517195469,Tri
9900,2.128849,-57.194659,7.88,111.062289,69.218222,-203.023219,0.557331465,-0.998235119,Eri
9901,2.129434,18.029443,6.63,138.884821,86.587858,53.271197,0.557484583,0.314673139,Ari
9902,2.129758,-15.34607,8.69,127.459293,79.47961,-41.222503,0.55756926,-0.267839448,Cet
9903,2.129785,5.984835,6.99,184.664143,115.152574,22.815151,0.557576401,0.104455076,Cet
9904,2.129792,59.629223,9.62,57.818817,36.054856,116.276512,0.557578244,1.040726272,Cas
9905,2.130134,58.443534,9.36,44404.84725,27695.53103,85212.4817,0.557667661,1.020032096,Per
9906,2.130574,44.361926,7.67,172.813339,107.812311,199.198987,0.557782988,0.774261668,And
9907,2.130707,-58.341992,9.39,56.010718,34.946516,-107.06871,0.557817725,-1.018259849,Hyi
9908,2.130916,-24.55292,8.96,94.799808,59.154128,-51.048336,0.557872555,-0.428529295,For
9909,2.131105,-26.86603,10.38,255.67233,159.554496,-152.670894,0.557921867,-0.468900683,For
9910,2.131302,-7.862832,9.81,160.372927,100.093591,-26.107248,0.557973623,-0.137232314,Cet
9911,2.131327,35.553804,7.53,58.390288,36.443625,49.19352,0.557979992,0.620530935,Tri
9912,2.131506,57.105684,8.55,46070.50968,28757.40234,83967.37402,0.558026838,0.996682201,Per
9913,2.131581,57.712634,9.41,45312.82545,28285.69345,84537.96383,0.558046487,1.007275485,Per
9914,2.13247,43.158968,8.36,159.871642,99.848685,176.750595,0.558279421,0.753266102,And
9915,2.13265,-8.005419,9.92,161.20493,100.691946,-26.730666,0.558326555,-0.139720917,Cet
9916,2.132877,-16.832902,8.92,75.443545,47.129851,-26.912776,0.558385983,-0.293789561,Cet
9917,2.13289,-14.251165,8.33,222.766854,139.164273,-66.713547,0.558389387,-0.248729747,Cet
9918,2.13295,-49.115233,8.8,260.617838,162.815854,-354.942518,0.558405073,-0.857222522,Eri
9919,2.133051,-18.912935,8.58,101.944197,63.691343,-41.185639,0.55843144,-0.330092979,Cet
9920,2.133332,-21.347533,7.99,58.120899,36.317957,-26.786163,0.558504901,-0.372584733,Cet
9921,2.133317,-2.292979,9.41,130.969283,81.837928,-6.183826,0.558501174,-0.040020036,Cet
9922,2.133353,29.570434,7.77,73758.71606,46090.0984,49349.31247,0.558510504,0.516101439,Tri
9923,2.133624,-4.982517,9.48,50.166446,31.352792,-5.157466,0.558581564,-0.086961324,Cet
9924,2.133763,-5.405514,9.71,337.686939,211.063081,-37.681648,0.558617936,-0.094344015,Cet
9925,2.134426,15.804543,7.05,177.743306,111.137066,59.336854,0.558791403,0.275841309,Ari
9926,2.134743,71.841191,7.78,59.781435,37.386687,214.976508,0.558874462,1.253865323,Cas
9927,2.134868,34.662032,9.25,270.295448,169.050405,220.439763,0.558907153,0.604966577,Tri
9928,2.134913,-41.88042,6.5,58.994583,36.897827,-62.390453,0.558919003,-0.730951221,Phe
9929,2.135345,11.190481,7.75,201.856897,126.282075,47.104694,0.55903208,0.195310738,Ari
9930,2.135407,-64.994112,8.75,103.27312,64.610296,-261.171248,0.55904828,-1.134361245,Hyi
9931,2.135719,-11.880529,8.26,246.159631,154.031498,-61.089509,0.559129993,-0.207354352,Cet
9932,2.135739,-27.571302,7.23,92.885522,58.122723,-57.212872,0.559135098,-0.481210007,For
9933,2.136305,69.881222,8.3,71.285892,44.6214,229.579867,0.559283285,1.219657409,Cas
9934,2.136355,-32.046296,9.37,76.270244,47.743083,-56.327416,0.559296514,-0.559313377,For
9935,2.136507,76.792475,9.34,29.476383,18.453109,148.180958,0.559336155,1.340281538,Cas
9936,2.136618,19.361632,9.18,224.622622,140.628485,93.126251,0.559365191,0.337924224,Ari
9937,2.137161,-24.69541,8.34,90.059093,56.400753,-48.864902,0.559507444,-0.431016208,For
9938,2.137221,-55.526067,7.6,103.834669,65.030129,-178.438036,0.559523205,-0.969112686,Eri
9939,2.137495,62.814466,9.53,38718.65018,24252.8093,88953.17515,0.559594997,1.096319247,Cas
9940,2.138064,24.819238,7.14,238.118627,149.203399,129.955673,0.559743748,0.433177416,Ari
9941,2.138492,11.007044,9.24,201.390815,126.221454,46.229954,0.559855892,0.192109157,Ari
9942,2.138744,8.850095,7.27,181.214032,113.592336,33.30082,0.559921875,0.154463288,Cet
9943,2.138824,-10.041335,6.98,123.784448,77.596755,-25.869238,0.55994286,-0.175254362,Cet
9944,2.1389,3.060231,10.01,46.33442,29.046932,2.923643,0.559962629,0.053411111,Cet
9945,2.139235,-53.491127,8.52,62.537995,39.212566,-99.722689,0.560050476,-0.933596288,Eri
9946,2.139415,-18.640734,10.16,174.89327,109.673024,-69.63682,0.560097613,-0.325342181,Cet
9947,2.139706,-46.373057,8.98,145.400127,91.193683,-180.061551,0.560173693,-0.809362529,Phe
9948,2.139969,28.305042,10.62,68.931534,43.240011,43.823057,0.560242446,0.494016182,Tri
9949,2.139972,28.310781,9.96,41.851771,26.25322,26.613562,0.560243433,0.494116341,Tri
9950,2.140403,39.396444,8.49,180.327716,113.145876,174.843682,0.560356168,0.687597655,And
9951,2.14057,43.191009,7.6,35.410399,22.22034,39.244961,0.560400004,0.753825318,And
9952,2.140688,-6.469615,8.32,288.23024,180.878791,-38.587773,0.560430689,-0.112916078,Cet
9953,2.140913,-0.419299,7.73,576.17156,361.623671,-4.978285,0.560489704,-0.007318144,Cet
9954,2.141454,37.859077,4.78,39.240709,24.636572,36.016533,0.560631447,0.66076555,And
9955,2.14159,42.516441,8.91,491.524724,308.61819,532.127371,0.560666935,0.742051879,And
9956,2.141915,33.340093,9.2,145.273612,91.231459,112.855754,0.560752039,0.581894399,Tri
9957,2.141927,58.865287,7.85,127.658112,80.169565,249.549223,0.560755155,1.02739308,Per
9958,2.142166,-6.677993,6.51,122.249266,76.783436,-16.902503,0.560817633,-0.116552959,Cet
9959,2.142622,31.390448,10.28,159.563582,100.247105,114.981775,0.560937096,0.547866673,Tri
9960,2.142655,44.459429,6.38,76.116835,47.821771,88.212256,0.56094564,0.775963411,And
9961,2.143094,52.281926,9.55,51798.58653,32551.6898,79103.05889,0.561060752,0.912491751,Per
9962,2.143428,-26.299218,9.55,76.129453,47.851158,-44.439212,0.561148057,-0.459007943,For
9963,2.143737,1.929686,8.69,117.353926,73.776065,4.670321,0.561229008,0.03367937,Cet
9964,2.144059,-43.26734,8.81,428.077619,269.166867,-475.974552,0.561313336,-0.75515755,Phe
9965,2.144371,-25.741084,8.9,166.48703,104.702785,-94.826484,0.561394921,-0.449266674,For
9966,2.144468,-0.359898,10.94,32.532037,20.460376,-0.241406,0.56142043,-0.006281412,Cet
9967,2.144606,58.423601,5.66,44324.68839,27879.35382,85194.26956,0.561456434,1.019684196,Per
9968,2.144681,42.163037,7.71,49.560407,31.173974,53.02071,0.561476137,0.735883827,And
9969,2.144808,52.892751,9.29,51067.22063,32124.06028,79750.76005,0.561509511,0.923152648,Per
9970,2.144931,-44.491929,8.46,152.861726,96.16527,-177.419976,0.561541592,-0.776530657,Phe
9971,2.144931,0.929208,8.17,214.80303,135.132383,4.115998,0.561541524,0.016217742,Cet
9972,2.145285,43.02688,8.73,145.243278,91.391341,160.174048,0.56163438,0.750960726,And
9973,2.145798,-17.391334,7.89,480.729478,302.578871,-177.914563,0.561768645,-0.303536044,Cet
9974,2.145954,65.037425,7.62,35715.75807,22482.11797,90658.36404,0.561809556,1.135117199,Cas
9975,2.145992,-17.553608,9.67,191.657994,120.646177,-71.638481,0.561819278,-0.306368247,Cet
9976,2.146017,-17.779155,6.07,228.290664,143.708079,-86.501136,0.561825945,-0.310304801,Cet
9977,2.146276,60.95492,8.81,97.358054,61.295714,207.165262,0.56189374,1.063864044,Cas
9978,2.146494,-61.43667,9.05,109.056961,68.670206,-236.735642,0.561950688,-1.072272168,Hyi
9979,2.146788,-24.028684,8.98,110.882052,69.831084,-58.42093,0.56202768,-0.419379659,For
9980,2.146876,-3.205705,8.45,84483.98954,53208.8716,-5592.092068,0.562050803,-0.055950107,Cet
9981,2.146994,-35.822995,7.84,183.935812,115.852755,-156.912363,0.562081773,-0.625229216,For
9982,2.147398,30.767136,9.38,183.125129,115.36905,128.853943,0.56218756,0.536987821,Tri
9983,2.148039,39.348686,7.64,152.853872,96.3339,148.139757,0.562355242,0.686764124,And
9984,2.14835,-17.847879,9,83.879742,52.873545,-31.926139,0.562436649,-0.31150425,Cet
9985,2.148418,-35.792147,8.28,150.47937,94.858385,-128.255786,0.562454591,-0.624690813,For
9986,2.148653,7.284486,8.86,552.031777,348.034076,83.418434,0.562516127,0.127138263,Cet
9987,2.148694,-16.009566,8.02,69.794168,44.003484,-23.673632,0.562526767,-0.279419644,Cet
9988,2.148807,70.526747,9.14,135.5736,85.481378,453.267864,0.562556441,1.230923947,Cas
9989,2.149035,-27.419616,9.33,42.758343,26.963393,-26.224582,0.562616168,-0.478562584,For
9990,2.149079,7.007616,8.91,249.862432,157.567209,36.3099,0.56262749,0.12230598,Cet
9991,2.149082,17.579377,8.53,419.976051,264.844086,157.305603,0.562628398,0.306818005,Ari
9992,2.149129,-31.745445,7.02,334.560679,210.985363,-244.719228,0.562640527,-0.554062535,For
9993,2.149531,-23.806906,9.13,166.057029,104.745668,-86.621379,0.562745911,-0.4155089,For
9994,2.149748,-76.621008,9,19570.22456,12346.06126,-97286.07856,0.56280264,-1.337288868,Hyi
9995,2.150027,-46.370019,8.82,104.954768,66.222434,-130.181806,0.562875759,-0.809309497,Phe
9996,2.150412,22.399218,9.93,151.231229,95.442622,73.705565,0.562976564,0.390940112,Ari
9997,2.15049,-24.364667,8.6,260.251129,164.252933,-139.372534,0.562997036,-0.425243653,For
9998,2.150568,57.03598,8.48,46012.76974,29041.46393,83901.24178,0.56301726,0.995465642,Per
9999,2.150585,35.674739,8.28,128.402327,81.043477,109.006197,0.563021933,0.62264165,Tri
10000,2.150645,39.592299,8.78,108.971156,68.781428,106.575335,0.563037548,0.691015982,And
10001,2.150688,57.932201,9,335.047996,211.483885,632.402585,0.563048763,1.011107652,Per
10002,2.150819,43.453333,8.34,220.813023,139.38878,247.396935,0.563083192,0.758403735,And
10003,2.150905,-16.648487,8.67,110.225032,69.583346,-38.979484,0.563105713,-0.290570919,Cet
10004,2.15095,40.794214,8.97,141.005687,89.017024,143.908129,0.563117408,0.711993349,And
10005,2.15102,41.965489,7.16,174.164257,109.954519,185.230704,0.563135739,0.732435953,And
10006,2.151322,-22.990044,7.27,301.699201,190.504016,-151.384176,0.563214663,-0.401251966,Cet
10007,2.151366,40.796926,10.86,31.163433,19.67826,31.810132,0.563226375,0.712040682,And
10008,2.152187,71.552006,6.57,7.263752,4.589191,25.756505,0.563441351,1.248818093,Cas
10009,2.152457,51.073342,8.47,261.663132,165.332583,383.227012,0.563511869,0.891397979,Per
10010,2.152537,-2.331962,7.13,58.862146,37.193923,-2.835479,0.563532776,-0.040700423,Cet
10011,2.152584,-43.516596,5.84,97.929404,61.881416,-109.994187,0.563545232,-0.759507875,Phe
10012,2.15262,64.48661,9.56,36411.59157,23008.92471,90248.46471,0.563554512,1.125503663,Cas
10013,2.152846,-22.002799,10,153.078291,96.744748,-73.174197,0.563613673,-0.384021286,Cet
10014,2.153025,-16.339592,10.89,24.25728,15.332104,-8.412973,0.563660554,-0.285179677,Cet
10015,2.15315,45.840765,7.59,63.116131,39.896106,76.892412,0.563693472,0.800072276,And
10016,2.153456,-31.809141,7.77,579.271105,366.226068,-425.073684,0.563773493,-0.555174237,For
10017,2.153663,-27.569026,9.51,294.978261,186.51316,-182.211379,0.563827533,-0.481170276,For
10018,2.154507,-28.417029,11.25,291.478224,184.39027,-186.621832,0.564048517,-0.495970715,For
10019,2.154555,24.302054,8.9,77020.61217,48724.89789,41154.70359,0.564061232,0.424150862,Ari
10020,2.154732,-19.570242,7.08,142.18711,89.959853,-59.814677,0.564107459,-0.341565158,Cet
10021,2.154928,54.31994,8.8,273.820058,173.261866,451.270347,0.56415884,0.948061801,Per
10022,2.155129,28.394217,7.92,355.671268,225.080057,227.528913,0.564211345,0.49557258,Tri
10023,2.155868,-26.282457,9.01,168.722071,106.818454,-98.618393,0.564404895,-0.458715413,For
10024,2.156184,5.986203,6.97,50.194533,31.784115,6.229931,0.564487556,0.104478954,Cet
10025,2.156286,24.836469,8.1,248.125823,157.127195,135.931978,0.564514275,0.433478163,Ari
10026,2.156325,68.278225,8.98,104.57401,66.223662,310.699696,0.564524581,1.191679834,Cas
10027,2.156419,17.224196,6.4,30.290668,19.183237,11.115312,0.564549045,0.300618934,Ari
10028,2.156412,-20.742646,9.69,372.674265,236.015565,-167.061793,0.564547408,-0.36202747,Cet
10029,2.156486,-39.0075,10.92,74.599906,47.246399,-71.525263,0.564566755,-0.680809305,For
10030,2.157036,25.939892,4.98,67.224647,42.588967,38.710457,0.564710823,0.452736526,Ari
10031,2.157062,81.295945,6.05,9.021561,5.715426,69.758724,0.564717586,1.418881915,Cep
10032,2.157138,56.991706,8.64,46017.50432,29155.25031,83859.17114,0.564737362,0.99469291,Per
10033,2.157265,5.677496,11.39,46.750187,29.621636,5.502169,0.564770651,0.099090998,Cet
10034,2.15731,-22.511173,10.89,59.38678,37.62942,-29.13726,0.564782453,-0.392894095,Cet
10035,2.158166,52.738016,9.4,242.352014,153.638176,377.192085,0.56500666,0.920452021,Per
10036,2.158207,-22.269317,10.14,221.411978,140.366695,-107.354279,0.565017283,-0.388672898,Cet
10037,2.158353,58.783764,8.82,43770.89973,27751.39283,85521.74246,0.56505554,1.025970223,Per
10038,2.158396,-41.387286,8.23,49.81386,31.58358,-51.976871,0.565066649,-0.722344415,Phe
10039,2.158859,-9.868811,8.49,270.127228,171.314742,-55.647017,0.565187846,-0.172243241,Cet
10040,2.158938,-16.962786,8.01,105.724821,67.053814,-38.187255,0.565208679,-0.29605647,Cet
10041,2.159058,34.987297,3,26.909766,17.068198,22.302471,0.565239979,0.610643527,Tri
10042,2.159174,22.009717,8.84,367.55918,233.148644,175.945474,0.565270364,0.38414203,Ari
10043,2.159366,-18.344682,10.38,271.696253,172.360455,-106.68909,0.565320781,-0.320175103,Cet
10044,2.159381,-45.466816,7.38,63.81535,40.484014,-76.815113,0.565324517,-0.793545644,Phe
10045,2.159643,64.130725,9.65,36841.84554,23375.71548,89979.18839,0.565393176,1.119292299,Cas
10046,2.159668,-24.345785,6.48,51.320179,32.562501,-27.501226,0.565399635,-0.424914108,For
10047,2.15976,23.21891,8.29,459.155494,291.348466,233.281221,0.565423856,0.405246435,Ari
10048,2.159917,-42.956596,9.91,55.470987,35.201283,-61.170923,0.565464892,-0.749734032,Phe
10049,2.160035,-14.359077,11.78,16.139393,10.242592,-4.893398,0.565495783,-0.250613172,Cet
10050,2.160032,-46.007203,9.37,104.534747,66.34099,-128.240116,0.565494976,-0.802977175,Phe
10051,2.160132,27.368405,9.12,405.299938,257.230896,248.491945,0.56552135,0.47766878,Ari
10052,2.160228,-53.275957,8.07,207.759833,131.865858,-329.845567,0.56554626,-0.92984086,Eri
10053,2.160277,-16.126331,7.65,161.567253,102.550172,-55.329915,0.565559316,-0.281457568,Cet
10054,2.160377,37.116406,8.31,191.259766,121.403589,171.430773,0.565585261,0.647803486,Tri
10055,2.160511,59.620392,8.5,42696.29515,27103.90896,86269.37137,0.565620454,1.040572143,Cas
10056,2.160604,-48.599087,7.74,152.130184,96.578757,-204.387091,0.565644773,-0.848214075,Eri
10057,2.160646,42.858062,7.32,31.020528,19.693675,34.094452,0.565655718,0.7480143,And
